Date,Question,Outcome,Side,Price,Size (USDC)
"2026-01-02T17:12:45.000Z","New Mexico State Aggies vs. Florida International Golden Panthers","Florida International Golden Panthers","BUY","50.0¢","$69.00"
"2026-01-02T17:01:55.000Z","Al Ahli Saudi Club vs. Al Nassr Saudi Club: O/U 1.5","Under","BUY","9.0¢","$427.03"
"2026-01-02T16:49:15.000Z","Will Manchester United FC win on 2026-01-04?","No","BUY","64.0¢","$5999.11"
"2026-01-02T16:49:15.000Z","Will Manchester United FC win on 2026-01-04?","No","BUY","63.0¢","$774.63"
"2026-01-02T16:48:41.000Z","Counter-Strike: HOTU vs Altay Esports (BO3)","HOTU","BUY","91.0¢","$1.19"
"2026-01-02T16:47:29.000Z","Counter-Strike: BetBoom Team vs WINNERS (BO3)","BetBoom Team","BUY","90.0¢","$0.84"
"2026-01-02T16:47:23.000Z","Counter-Strike: HOTU vs Altay Esports (BO3)","HOTU","BUY","91.0¢","$1.19"
"2026-01-02T16:47:17.000Z","Al Ahli Saudi Club vs. Al Nassr Saudi Club: O/U 2.5","Under","BUY","27.0¢","$231.88"
"2026-01-02T16:47:11.000Z","Will FC Bayern München win on 2026-01-11?","No","BUY","13.0¢","$7.85"
"2026-01-02T16:33:25.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 2.5","Over","BUY","1.0¢","$572.19"
"2026-01-02T16:32:53.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 2.5","Over","BUY","1.0¢","$211.42"
"2026-01-02T16:32:35.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","No","BUY","45.0¢","$4290.67"
"2026-01-02T16:32:25.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","50.0¢","$5999.11"
"2026-01-02T16:32:07.000Z","Counter-Strike: DEPO vs Omega - Map 1 Winner","DEPO","BUY","42.0¢","$75.28"
"2026-01-02T16:31:31.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","No","BUY","45.0¢","$667.02"
"2026-01-02T16:31:29.000Z","LoL: Invictus Gaming vs JD Gaming - Game 1 Winner","JD Gaming","BUY","61.0¢","$15.85"
"2026-01-02T16:31:19.000Z","LoL: Invictus Gaming vs JD Gaming - Game 1 Winner","Invictus Gaming","BUY","32.0¢","$20.22"
"2026-01-02T16:31:07.000Z","LoL: Invictus Gaming vs JD Gaming - Game 1 Winner","JD Gaming","BUY","61.0¢","$23.08"
"2026-01-02T16:30:57.000Z","LoL: Invictus Gaming vs JD Gaming - Game 1 Winner","Invictus Gaming","BUY","32.0¢","$29.41"
"2026-01-02T16:30:29.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","20.0¢","$12.50"
"2026-01-02T16:29:39.000Z","Will FC Bayern München win on 2026-01-11?","No","BUY","13.0¢","$678.22"
"2026-01-02T16:29:23.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 2.5","Over","BUY","1.0¢","$205.06"
"2026-01-02T16:29:11.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 2.5","Under","BUY","64.0¢","$376.11"
"2026-01-02T16:27:35.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","20.0¢","$521.21"
"2026-01-02T16:26:59.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","No","BUY","45.0¢","$1610.36"
"2026-01-02T16:26:59.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","No","BUY","45.0¢","$3605.07"
"2026-01-02T16:23:39.000Z","Will Al Ettifaq Saudi Club vs. Al Okhdood SC end in a draw?","Yes","BUY","0.1¢","$97.40"
"2026-01-02T16:23:23.000Z","Will Al Ettifaq Saudi Club vs. Al Okhdood SC end in a draw?","Yes","BUY","0.1¢","$700.70"
"2026-01-02T16:22:41.000Z","Counter-Strike: HOTU vs Altay Esports (BO3)","HOTU","BUY","91.0¢","$10.99"
"2026-01-02T16:21:47.000Z","Will Al Ettifaq Saudi Club vs. Al Okhdood SC end in a draw?","Yes","BUY","0.1¢","$200.00"
"2026-01-02T16:21:03.000Z","Counter-Strike: HOTU vs Altay Esports (BO3)","HOTU","BUY","91.0¢","$90.00"
"2026-01-02T16:20:19.000Z","Will Al Ettifaq Saudi Club vs. Al Okhdood SC end in a draw?","Yes","BUY","0.1¢","$2.00"
"2026-01-02T16:17:33.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 3.5","Over","BUY","2.0¢","$5.00"
"2026-01-02T16:17:31.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 3.5","Over","BUY","1.0¢","$1010.10"
"2026-01-02T16:17:01.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 2.5","Under","BUY","64.0¢","$19.00"
"2026-01-02T16:14:59.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: Both Teams to Score","Yes","BUY","3.0¢","$16.38"
"2026-01-02T16:14:57.000Z","Al Ahli Saudi Club vs. Al Nassr Saudi Club: O/U 3.5","Over","BUY","49.0¢","$94.08"
"2026-01-02T16:14:43.000Z","Will Al Ettifaq Saudi Club vs. Al Okhdood SC end in a draw?","No","BUY","98.0¢","$276.36"
"2026-01-02T16:14:43.000Z","Will Al Ettifaq Saudi Club vs. Al Okhdood SC end in a draw?","No","BUY","97.0¢","$112.36"
"2026-01-02T16:14:37.000Z","Will Millwall FC win on 2026-01-04?","No","BUY","52.0¢","$32.46"
"2026-01-02T16:14:13.000Z","Al Ahli Saudi Club vs. Al Nassr Saudi Club: O/U 3.5","Under","BUY","47.0¢","$754.72"
"2026-01-02T16:13:57.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 3.5","Over","BUY","1.0¢","$101.01"
"2026-01-02T16:13:33.000Z","Will Al Ettifaq Saudi Club vs. Al Okhdood SC end in a draw?","No","BUY","98.0¢","$723.75"
"2026-01-02T16:12:53.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 3.5","Over","BUY","1.0¢","$100.00"
"2026-01-02T16:12:31.000Z","Will Al Ettifaq Saudi Club win on 2026-01-02?","Yes","BUY","97.0¢","$881.76"
"2026-01-02T16:12:27.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","No","BUY","45.0¢","$3.88"
"2026-01-02T16:12:11.000Z","Will Al Ettifaq Saudi Club win on 2026-01-02?","Yes","BUY","97.0¢","$2.35"
"2026-01-02T16:12:03.000Z","Will Al Ettifaq Saudi Club win on 2026-01-02?","Yes","BUY","97.0¢","$12.30"
"2026-01-02T16:12:01.000Z","Will Al Ettifaq Saudi Club win on 2026-01-02?","Yes","BUY","97.0¢","$1.70"
"2026-01-02T16:12:01.000Z","Will Al Ettifaq Saudi Club win on 2026-01-02?","Yes","BUY","97.0¢","$102.00"
"2026-01-02T16:11:55.000Z","Will Al Ettifaq Saudi Club vs. Al Okhdood SC end in a draw?","No","BUY","97.0¢","$72.00"
"2026-01-02T16:11:45.000Z","Will Al Ettifaq Saudi Club win on 2026-01-02?","Yes","BUY","95.0¢","$3750.00"
"2026-01-02T16:11:41.000Z","Will Al Ettifaq Saudi Club win on 2026-01-02?","Yes","BUY","95.0¢","$3750.00"
"2026-01-02T16:11:41.000Z","Al Ettifaq Saudi Club vs. Al Okhdood SC: O/U 3.5","Over","BUY","1.0¢","$306.70"
"2026-01-02T16:11:41.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","No","BUY","45.0¢","$18.14"
"2026-01-02T16:11:31.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","No","BUY","45.0¢","$34.00"
